# Pair Coeffs
       1 0.04600000000000 0.40001352444501 1 0.04600000000000 0.40001352444501 # H
       2 0.03400000000000 2.38760856461611 1 0.03400000000000 2.38760856461611 # HA2
       3 0.02400000000000 2.38760856461611 1 0.02400000000000 2.38760856461611 # HA3
       4 0.03000000000000 2.42003727795642 1 0.03000000000000 2.42003727795642 # HP
       5 0.11000000000000 3.56359487256136 1 0.11000000000000 3.56359487256136 # C
       6 0.07000000000000 3.55005321204562 1 0.07000000000000 3.55005321204562 # CA
       7 0.05600000000000 3.58141284692416 1 0.01000000000000 3.38541512893329 # CT2
       8 0.07800000000000 3.63486677001258 1 0.01000000000000 3.38541512893329 # CT3
       9 0.20000000000000 3.29632525711926 1 0.20000000000000 2.76178602623505 # NH1
      10 0.12000000000000 3.02905564167715 1 0.12000000000000 2.49451641079295 # O
      11 0.15210000000000 3.15378146221680 1 0.15210000000000 3.15378146221680 # OH1
      12 0.04600000000000 0.40001352444501 1 0.04600000000000 0.40001352444501 # H in para
      13 0.02400000000000 2.38760856461611 1 0.02400000000000 2.38760856461611 # HA3 in para
      14 0.07800000000000 3.63486677001258 1 0.01000000000000 3.38541512893329 # CT3 in para
      15 0.15210000000000 3.15378146221680 1 0.15210000000000 3.15378146221680 # OH1 in para
